epoch,aux_field_loss,aux_opp_boosts_loss,aux_opp_hp_loss,aux_opp_moves_loss,aux_opp_species_loss,aux_opp_stats_loss,aux_opp_statuses_loss,aux_opp_types_loss,aux_own_boosts_loss,aux_own_hp_loss,aux_own_moves_loss,aux_own_species_loss,aux_own_stats_loss,aux_own_statuses_loss,aux_own_types_loss,loss,meta_plan_loss,policy_accuracy,policy_loss,val_aux_field_loss,val_aux_opp_boosts_loss,val_aux_opp_hp_loss,val_aux_opp_moves_loss,val_aux_opp_species_loss,val_aux_opp_stats_loss,val_aux_opp_statuses_loss,val_aux_opp_types_loss,val_aux_own_boosts_loss,val_aux_own_hp_loss,val_aux_own_moves_loss,val_aux_own_species_loss,val_aux_own_stats_loss,val_aux_own_statuses_loss,val_aux_own_types_loss,val_loss,val_meta_plan_loss,val_policy_accuracy,val_policy_loss,val_value_loss,val_value_mae,value_loss,value_mae
2,0.02238999679684639,0.009490815922617912,0.08750372380018234,0.027194496244192123,1.8840774297714233,0.004959390964359045,0.13091543316841125,0.16169269382953644,0.009138244204223156,0.08865411579608917,0.04182222858071327,1.7957614660263062,0.016270119696855545,0.12989932298660278,0.15546391904354095,9.782940864562988,0.011985951103270054,0.606427788734436,1.520839810371399,0.02389903925359249,0.013303280808031559,0.07888945192098618,0.025549834594130516,1.706971526145935,0.004563947673887014,0.12124903500080109,0.138649120926857,0.012297623790800571,0.07663197815418243,0.03890196233987808,1.6044477224349976,0.015925271436572075,0.1197052001953125,0.13024568557739258,9.52738094329834,0.011959383264183998,0.6305966377258301,1.4990304708480835,0.12048977613449097,0.17037159204483032,0.05611393600702286,0.10573883354663849
3,0.022278714925050735,0.009481308981776237,0.08741550892591476,0.02307882532477379,1.820127248764038,0.004928054288029671,0.12980902194976807,0.16063125431537628,0.009129445068538189,0.08783212304115295,0.03766614943742752,1.7258002758026123,0.016213413327932358,0.12926118075847626,0.15424062311649323,9.698326110839844,0.011870630085468292,0.6061606407165527,1.519902229309082,0.023822734132409096,0.013424337841570377,0.07758767157793045,0.02273261360824108,1.6912541389465332,0.0045319837518036366,0.12207182496786118,0.13894811272621155,0.012680146843194962,0.07682431489229202,0.03596695140004158,1.5950000286102295,0.015891773626208305,0.1197003424167633,0.13003547489643097,9.526654243469238,0.012214703485369682,0.6258711218833923,1.5001124143600464,0.1299031674861908,0.18559539318084717,0.04881903529167175,0.09520275145769119
4,0.022180350497364998,0.00949818640947342,0.08621944487094879,0.0209172572940588,1.7615301609039307,0.004886035807430744,0.12930907309055328,0.15953323245048523,0.009125015698373318,0.08712680637836456,0.03539739549160004,1.6834356784820557,0.01611434482038021,0.12870478630065918,0.1533479541540146,9.63463306427002,0.011689708568155766,0.6084792017936707,1.5190857648849487,0.02392776869237423,0.01365261897444725,0.07763464748859406,0.02136029116809368,1.6847641468048096,0.004538192413747311,0.1224236711859703,0.13883118331432343,0.012727097608149052,0.0765024796128273,0.03444141149520874,1.5769120454788208,0.0158857349306345,0.12045956403017044,0.13032935559749603,9.52213191986084,0.011477533727884293,0.6285918951034546,1.5007216930389404,0.13613261282444,0.1920120269060135,0.04370516911149025,0.08655112236738205
5,0.022120438516139984,0.009522607550024986,0.08592198044061661,0.019572407007217407,1.7125688791275024,0.0048460750840604305,0.12848061323165894,0.1581391841173172,0.009105226956307888,0.0867369994521141,0.03391796350479126,1.6421858072280884,0.016109749674797058,0.12806089222431183,0.1527138352394104,9.578883171081543,0.011595090851187706,0.6091415882110596,1.5183823108673096,0.023855620995163918,0.013606240972876549,0.07814928889274597,0.01988593488931656,1.686941146850586,0.004550484474748373,0.1221904456615448,0.13907355070114136,0.01275088544934988,0.07642637193202972,0.03273697942495346,1.5783699750900269,0.015869492664933205,0.12052672356367111,0.12902186810970306,9.536453247070312,0.012270200066268444,0.6264916658401489,1.5016013383865356,0.14549478888511658,0.19896849989891052,0.03924645483493805,0.08030502498149872
6,0.02206544019281864,0.009507781825959682,0.08538179099559784,0.01860576868057251,1.6763819456100464,0.004824421368539333,0.1280243992805481,0.1574075073003769,0.009124883450567722,0.08677757531404495,0.032804958522319794,1.6046446561813354,0.01607949659228325,0.12728936970233917,0.15184186398983002,9.532485008239746,0.011545797809958458,0.608596682548523,1.5175505876541138,0.02378195896744728,0.01373162679374218,0.07665333896875381,0.01911056414246559,1.6860034465789795,0.004520971793681383,0.12215131521224976,0.13893850147724152,0.012821344658732414,0.07639715075492859,0.03193950653076172,1.5811477899551392,0.01599084585905075,0.11999687552452087,0.12976707518100739,9.539637565612793,0.011791244149208069,0.6293556094169617,1.5013951063156128,0.15058378875255585,0.20219454169273376,0.03589797765016556,0.07479308545589447
7,0.02204502932727337,0.009503676556050777,0.08457395434379578,0.017903147265315056,1.6390756368637085,0.004785055294632912,0.12716144323349,0.15657185018062592,0.009087739512324333,0.08578159660100937,0.031983353197574615,1.5708478689193726,0.01602000556886196,0.12720653414726257,0.15113580226898193,9.491133689880371,0.011494924314320087,0.6075923442840576,1.5171475410461426,0.024037428200244904,0.013575893826782703,0.07699587941169739,0.01877860724925995,1.7169023752212524,0.004607354756444693,0.1227087751030922,0.14118990302085876,0.012163311243057251,0.07631935179233551,0.03147456794977188,1.5896317958831787,0.01603074185550213,0.12006083130836487,0.13116252422332764,9.574348449707031,0.011979581788182259,0.6170405745506287,1.5025900602340698,0.15897400677204132,0.2126244604587555,0.0344238206744194,0.0717005729675293
8,0.022005818784236908,0.00949419941753149,0.08451414853334427,0.017330273985862732,1.6115466356277466,0.004757133312523365,0.12677940726280212,0.15568438172340393,0.009119836613535881,0.08508481830358505,0.03130360320210457,1.5454144477844238,0.01594243012368679,0.12625885009765625,0.15075944364070892,9.457592964172363,0.011438410729169846,0.6088958978652954,1.5165646076202393,0.024115726351737976,0.013664672151207924,0.07952363044023514,0.01797516644001007,1.7104166746139526,0.004568425938487053,0.12327665835618973,0.14102602005004883,0.012458394281566143,0.07645917683839798,0.03070009872317314,1.5908653736114502,0.016129424795508385,0.12067002803087234,0.1305791288614273,9.5748872756958,0.011773169972002506,0.6213842630386353,1.5029127597808838,0.15977376699447632,0.2125953733921051,0.03199120610952377,0.06744828075170517
9,0.021967638283967972,0.009491102769970894,0.08426398783922195,0.016877204179763794,1.586402416229248,0.004729304928332567,0.12639249861240387,0.15476055443286896,0.009124189615249634,0.08500330150127411,0.030737562105059624,1.5228271484375,0.015947312116622925,0.12657509744167328,0.15019364655017853,9.428648948669434,0.011306244879961014,0.609857439994812,1.5159813165664673,0.023958472535014153,0.013312332332134247,0.07893214374780655,0.01759224757552147,1.703871250152588,0.004563494119793177,0.12346692383289337,0.14075441658496857,0.012631234712898731,0.07705405354499817,0.030302632600069046,1.6249911785125732,0.016167830675840378,0.12077974528074265,0.1320115476846695,9.599006652832031,0.01193759310990572,0.6233412623405457,1.5031808614730835,0.16880619525909424,0.2199154496192932,0.030900679528713226,0.06549150496721268
0,0.02437921240925789,0.01037580892443657,0.08997205644845963,0.24246422946453094,2.4012632369995117,0.005150346085429192,0.1338016241788864,0.1699036955833435,0.009824924170970917,0.09166539460420609,0.24738197028636932,2.2509660720825195,0.01669039949774742,0.13147783279418945,0.16289739310741425,10.5629243850708,0.013775289990007877,0.6208435297012329,1.518270492553711,0.022980283945798874,0.009859574027359486,0.07878454029560089,0.07479553669691086,1.8893378973007202,0.004615547601133585,0.1313413679599762,0.14282558858394623,0.009136674925684929,0.07734055817127228,0.08655302971601486,1.7367149591445923,0.01565387472510338,0.1310262233018875,0.13567517697811127,9.826820373535156,0.013497182168066502,0.6432415843009949,1.5094163417816162,0.15436908602714539,0.21080753207206726,0.14340351521968842,0.2097916156053543
1,0.023908622562885284,0.01028978917747736,0.08858892321586609,0.050705332309007645,2.1267499923706055,0.005033784545958042,0.13147030770778656,0.16329418122768402,0.009768408723175526,0.09038320928812027,0.06432395428419113,2.0116782188415527,0.01653505489230156,0.13005729019641876,0.15696589648723602,10.060412406921387,0.01277097873389721,0.6221147775650024,1.5165115594863892,0.022931547835469246,0.009872389025986195,0.07587436586618423,0.039259422570466995,1.8216898441314697,0.0046013942919671535,0.13288524746894836,0.14114545285701752,0.00913572683930397,0.07724741846323013,0.053086597472429276,1.695030689239502,0.01565403863787651,0.1319330781698227,0.13477855920791626,9.747530937194824,0.013285274617373943,0.6392560005187988,1.5110520124435425,0.157465398311615,0.21916399896144867,0.09963689744472504,0.1631838083267212
2,0.023699741810560226,0.010263841599225998,0.08784765750169754,0.032476186752319336,2.0102052688598633,0.005005508661270142,0.13052621483802795,0.16085895895957947,0.009799678809940815,0.08954846113920212,0.04703512042760849,1.907299280166626,0.016420584172010422,0.12942840158939362,0.1550024300813675,9.908270835876465,0.012343394570052624,0.6216328740119934,1.5159448385238647,0.02305389754474163,0.010078418999910355,0.07660503685474396,0.029268115758895874,1.785839557647705,0.0045712897554039955,0.13375505805015564,0.1398795247077942,0.009254349395632744,0.07702172547578812,0.04348748177289963,1.6596571207046509,0.015715263783931732,0.1320231556892395,0.13362787663936615,9.71045207977295,0.012438226491212845,0.6364627480506897,1.5111539363861084,0.1655539572238922,0.22615495324134827,0.08097034692764282,0.14000526070594788
3,0.02352561429142952,0.010265307500958443,0.08739347010850906,0.026209337636828423,1.9273366928100586,0.00495763448998332,0.1294899731874466,0.1589096188545227,0.00977634359151125,0.08914333581924438,0.04083772748708725,1.8367705345153809,0.016348762437701225,0.1285424679517746,0.15336625277996063,9.808259010314941,0.012192855589091778,0.6207022666931152,1.5152876377105713,0.023153269663453102,0.009924661368131638,0.0761813372373581,0.02553911693394184,1.7588679790496826,0.0045893844217062,0.1344909965991974,0.13912464678287506,0.009185506030917168,0.07654201984405518,0.03965775668621063,1.6457217931747437,0.015646418556571007,0.1326507180929184,0.1339106559753418,9.698925018310547,0.012689669616520405,0.6341804265975952,1.5125854015350342,0.17114819586277008,0.23009729385375977,0.06904289126396179,0.12398382276296616
4,0.023429114371538162,0.010260066017508507,0.08705348521471024,0.023146171122789383,1.86716628074646,0.004921058192849159,0.1287698596715927,0.1579604297876358,0.00976335909217596,0.08827542513608932,0.0376160703599453,1.7828102111816406,0.016287580132484436,0.12757529318332672,0.15190215408802032,9.734358787536621,0.011994395405054092,0.6206856369972229,1.5143686532974243,0.023177940398454666,0.010093937627971172,0.07603807747364044,0.02267373539507389,1.7436355352401733,0.004586221184581518,0.13546854257583618,0.13860177993774414,0.009279103018343449,0.07565008848905563,0.03663467988371849,1.6247706413269043,0.01566106267273426,0.13287296891212463,0.1334361881017685,9.68090534210205,0.012181325815618038,0.6370077729225159,1.5128580331802368,0.17335277795791626,0.2324584573507309,0.061672091484069824,0.11380453407764435
5,0.023361103609204292,0.010257958434522152,0.0864395797252655,0.02135341987013817,1.8154369592666626,0.004904777277261019,0.1280720978975296,0.15641802549362183,0.00973962526768446,0.08766552060842514,0.035615164786577225,1.735270380973816,0.016226384788751602,0.1270493119955063,0.15114624798297882,9.671339988708496,0.011925756931304932,0.6208351850509644,1.5136229991912842,0.023186244070529938,0.01003788597881794,0.07596195489168167,0.021099459379911423,1.728017807006836,0.004548022523522377,0.13543693721294403,0.13820579648017883,0.00915615539997816,0.07543715834617615,0.034845881164073944,1.6156383752822876,0.01564507931470871,0.13237355649471283,0.13279040157794952,9.672036170959473,0.012632530182600021,0.6364967823028564,1.5132699012756348,0.1768122911453247,0.2335873246192932,0.05542821064591408,0.10558534413576126
6,0.023337360471487045,0.010245559737086296,0.08581395447254181,0.020043063908815384,1.776452660560608,0.004863572772592306,0.1275499165058136,0.15524592995643616,0.009720413014292717,0.08701569586992264,0.03412995487451553,1.703798532485962,0.01616353914141655,0.12698033452033997,0.1505722850561142,9.626555442810059,0.011767975054681301,0.6210262775421143,1.513058066368103,0.023219799622893333,0.009905215352773666,0.07567881047725677,0.020044684410095215,1.7256534099578857,0.004576423205435276,0.136144757270813,0.13858811557292938,0.009070350788533688,0.0750890001654625,0.03357755392789841,1.5961060523986816,0.01565024070441723,0.13296523690223694,0.1325489729642868,9.669357299804688,0.012305581010878086,0.6338738203048706,1.5136901140213013,0.18423138558864594,0.24218964576721191,0.05136188119649887,0.09910295158624649
7,0.023307526484131813,0.010252976790070534,0.08583299815654755,0.0191563218832016,1.7462561130523682,0.004838400054723024,0.1268911063671112,0.15484251081943512,0.009739085100591183,0.08677756786346436,0.033028461039066315,1.6598080396652222,0.016128670424222946,0.12633249163627625,0.14925751090049744,9.582717895507812,0.011724012903869152,0.6198132038116455,1.5127971172332764,0.023224009200930595,0.009916577488183975,0.0750010535120964,0.01909531094133854,1.6998506784439087,0.004527403507381678,0.1362714320421219,0.1380600482225418,0.009256462566554546,0.07507877796888351,0.03248501196503639,1.5967611074447632,0.01561407558619976,0.1326548308134079,0.13283230364322662,9.662236213684082,0.012527859769761562,0.6331925392150879,1.5148462057113647,0.1852409690618515,0.242767795920372,0.04779626429080963,0.09373492747545242
8,0.023258231580257416,0.01020863652229309,0.08540412038564682,0.0184429083019495,1.7127560377120972,0.004813277628272772,0.12675204873085022,0.15384939312934875,0.009705524891614914,0.08599965274333954,0.03214086592197418,1.6353827714920044,0.0160830058157444,0.12569817900657654,0.14878952503204346,9.543789863586426,0.011754179373383522,0.6198713779449463,1.5119080543518066,0.023278601467609406,0.010318885557353497,0.07545839995145798,0.018662720918655396,1.7009700536727905,0.004575751256197691,0.13549745082855225,0.13807736337184906,0.009294345043599606,0.0744883120059967,0.031893014907836914,1.5854946374893188,0.015699254348874092,0.13281036913394928,0.1328490823507309,9.663139343261719,0.012625487521290779,0.6341804265975952,1.515718698501587,0.18743698298931122,0.24460117518901825,0.04423457384109497,0.08805377036333084
9,0.023200547322630882,0.010220356285572052,0.08524657785892487,0.017866434529423714,1.6847790479660034,0.004783438518643379,0.12610365450382233,0.15347816050052643,0.009687058627605438,0.08583041280508041,0.03144862502813339,1.6128917932510376,0.01606353186070919,0.12528914213180542,0.14868836104869843,9.512697219848633,0.011684631928801537,0.6191152930259705,1.5116184949874878,0.02329367771744728,0.010004548355937004,0.07545237243175507,0.017993390560150146,1.6967906951904297,0.00453906087204814,0.1357952207326889,0.1376861035823822,0.00911443680524826,0.07500945776700974,0.031053226441144943,1.5870662927627563,0.015677189454436302,0.1320948749780655,0.13237063586711884,9.664746284484863,0.011966118589043617,0.631318986415863,1.5153006315231323,0.1936747431755066,0.24963422119617462,0.04109262675046921,0.08368518203496933
10,0.023197360336780548,0.01021222397685051,0.08437130600214005,0.017381858080625534,1.6583285331726074,0.0047632623463869095,0.1254313737154007,0.1527097225189209,0.009707044810056686,0.08508293330669403,0.030851030722260475,1.592859148979187,0.01601574569940567,0.12527135014533997,0.147988423705101,9.484248161315918,0.011690818704664707,0.6207770705223083,1.5112570524215698,0.023237667977809906,0.009978538379073143,0.07523924112319946,0.01756777986884117,1.7039562463760376,0.004513639956712723,0.13558685779571533,0.13824117183685303,0.009096859954297543,0.0744205117225647,0.030564915388822556,1.5780013799667358,0.015705278143286705,0.13258156180381775,0.13292868435382843,9.674103736877441,0.012278178706765175,0.628900408744812,1.5158841609954834,0.20147742331027985,0.25745996832847595,0.039557889103889465,0.08088736981153488
11,0.023230915889143944,0.010185361839830875,0.08391556888818741,0.017024638131260872,1.633907437324524,0.00473450031131506,0.12564820051193237,0.15211445093154907,0.009699461050331593,0.08479043841362,0.030384549871087074,1.5706883668899536,0.016012027859687805,0.124966099858284,0.1475193202495575,9.455159187316895,0.011646011844277382,0.6212007999420166,1.5107415914535522,0.023371344432234764,0.009967566467821598,0.07518484443426132,0.017389483749866486,1.6928788423538208,0.004543796181678772,0.13607372343540192,0.13840298354625702,0.009243813343346119,0.074380062520504,0.030398892238736153,1.586753010749817,0.015719378367066383,0.13315023481845856,0.1338353455066681,9.684391975402832,0.01223078928887844,0.629751980304718,1.5181550979614258,0.2012237161397934,0.25824058055877686,0.03739051893353462,0.07755714654922485
12,0.023159367963671684,0.010215038433670998,0.08337248861789703,0.016632188111543655,1.6147445440292358,0.0047105965204536915,0.12526600062847137,0.1517302542924881,0.009671729058027267,0.08459582179784775,0.029931891709566116,1.5478811264038086,0.015988720580935478,0.12459016591310501,0.1471521258354187,9.429357528686523,0.01169276051223278,0.6195971965789795,1.5102897882461548,0.023324647918343544,0.01025417074561119,0.07409410178661346,0.016910793259739876,1.6794688701629639,0.00453156465664506,0.13613790273666382,0.13741061091423035,0.009100781753659248,0.07407230883836746,0.02978886477649212,1.5784475803375244,0.015632379800081253,0.13249222934246063,0.13413965702056885,9.665542602539062,0.012220654636621475,0.6261411905288696,1.5166574716567993,0.20228472352027893,0.25779178738594055,0.03600200638175011,0.07490609586238861
