epoch,aux_field_loss,aux_opp_boosts_loss,aux_opp_hp_loss,aux_opp_species_loss,aux_opp_stats_loss,aux_opp_statuses_loss,aux_opp_types_loss,aux_own_boosts_loss,aux_own_hp_loss,aux_own_species_loss,aux_own_stats_loss,aux_own_statuses_loss,aux_own_types_loss,loss,meta_plan_loss,policy_accuracy,policy_loss,val_aux_field_loss,val_aux_opp_boosts_loss,val_aux_opp_hp_loss,val_aux_opp_species_loss,val_aux_opp_stats_loss,val_aux_opp_statuses_loss,val_aux_opp_types_loss,val_aux_own_boosts_loss,val_aux_own_hp_loss,val_aux_own_species_loss,val_aux_own_stats_loss,val_aux_own_statuses_loss,val_aux_own_types_loss,val_loss,val_meta_plan_loss,val_policy_accuracy,val_policy_loss,val_value_loss,val_value_mae,value_loss,value_mae
10,0.02505725435912609,0.0072226314805448055,0.08694614470005035,4.015838623046875,0.010811866261065006,0.14479860663414001,0.22012758255004883,0.0068885707296431065,0.08746771514415741,3.682866334915161,0.021275384351611137,0.14452025294303894,0.20560188591480255,11.89578914642334,0.01755480095744133,0.4710722267627716,1.538493037223816,0.02453193999826908,0.0065308730117976665,0.07925759255886078,4.33650016784668,0.007781720254570246,0.14151358604431152,0.212148979306221,0.005857196170836687,0.07952192425727844,3.974977970123291,0.017891541123390198,0.14392125606536865,0.19709976017475128,12.461125373840332,0.018276091665029526,0.49222296476364136,1.5640233755111694,0.21674595773220062,0.34374916553497314,0.07180076837539673,0.168646901845932
11,0.02327265776693821,0.006782968528568745,0.08620280027389526,3.8347396850585938,0.010407999157905579,0.14293448626995087,0.21011365950107574,0.006402056664228439,0.08719747513532639,3.4586150646209717,0.02001633122563362,0.14270691573619843,0.19428449869155884,11.674395561218262,0.017465980723500252,0.4742712080478668,1.5365742444992065,0.0225340835750103,0.006434999406337738,0.07903967797756195,4.160273551940918,0.007516743149608374,0.1400083601474762,0.20132145285606384,0.0058705732226371765,0.07912369817495346,3.758803606033325,0.017354680225253105,0.1418682336807251,0.18558132648468018,12.265449523925781,0.0183405838906765,0.4921988248825073,1.5647541284561157,0.22000138461589813,0.34576255083084106,0.06946085393428802,0.1637776792049408
12,0.021968666464090347,0.006668195128440857,0.08561883866786957,3.6480798721313477,0.009925436228513718,0.14179186522960663,0.20004624128341675,0.006284238304942846,0.08712368458509445,3.2512359619140625,0.019033340737223625,0.14136098325252533,0.18397065997123718,11.461249351501465,0.01748053915798664,0.476480633020401,1.5346468687057495,0.021133804693818092,0.006392872426658869,0.07894563674926758,3.9909462928771973,0.0071198162622749805,0.13868583738803864,0.19139738380908966,0.005886733531951904,0.08003673702478409,3.563292980194092,0.016970619559288025,0.14065442979335785,0.1751740574836731,12.081151962280273,0.01827053353190422,0.4903874099254608,1.5645807981491089,0.22388610243797302,0.3476317822933197,0.06871645152568817,0.16100230813026428
13,0.021009378135204315,0.006656094454228878,0.08554843068122864,3.4686644077301025,0.009301411919295788,0.13989336788654327,0.19075392186641693,0.006272164173424244,0.08671213686466217,3.064218759536743,0.018216535449028015,0.14038871228694916,0.17512890696525574,11.261821746826172,0.017463484779000282,0.47771912813186646,1.5328474044799805,0.020117277279496193,0.006406890694051981,0.07767187803983688,3.8102829456329346,0.00670992024242878,0.13760751485824585,0.18153585493564606,0.005994213279336691,0.07936833798885345,3.3789970874786377,0.016647377982735634,0.13927613198757172,0.1659739911556244,11.897514343261719,0.01829979196190834,0.4881412386894226,1.5647553205490112,0.2276851087808609,0.35040774941444397,0.06672868877649307,0.1562565565109253
14,0.02026497572660446,0.006641884334385395,0.08465737104415894,3.292024850845337,0.008624848909676075,0.13900263607501984,0.18223318457603455,0.00629664771258831,0.08619341999292374,2.896763801574707,0.01764918491244316,0.13918231427669525,0.16758784651756287,11.074419975280762,0.017443787306547165,0.4812728762626648,1.5309172868728638,0.019334031268954277,0.00639865268021822,0.07805540412664413,3.6446120738983154,0.0062817675061523914,0.13651737570762634,0.17331913113594055,0.006040183827280998,0.07876496016979218,3.218789577484131,0.016396285966038704,0.13855275511741638,0.1585177481174469,11.736794471740723,0.018371788784861565,0.4886725842952728,1.5653799772262573,0.23081742227077484,0.3510500490665436,0.06597782671451569,0.15332995355129242
0,0.11601878702640533,0.09209427237510681,0.11495952308177948,4.970829486846924,0.017454028129577637,0.2105758786201477,0.2899126410484314,0.10747665911912918,0.1183587834239006,4.898774147033691,0.030227776616811752,0.21772165596485138,0.29535385966300964,13.649104118347168,0.019325418397784233,0.42384323477745056,1.6179122924804688,0.03982692211866379,0.007207154296338558,0.08776654303073883,4.848127365112305,0.007621636148542166,0.14636124670505524,0.23585371673107147,0.007224857807159424,0.09768801927566528,4.599181175231934,0.0180039145052433,0.1451217085123062,0.22956204414367676,13.01563835144043,0.003622567281126976,0.4944891929626465,1.5586681365966797,0.19658412039279938,0.37991514801979065,0.17909108102321625,0.36134257912635803
1,0.02514759451150894,0.007096646819263697,0.08930405974388123,3.801750421524048,0.01024325005710125,0.14530813694000244,0.20578022301197052,0.00717316847294569,0.09655777364969254,3.4867653846740723,0.01872112601995468,0.1457240730524063,0.19785219430923462,11.817145347595215,0.0032776689622551203,0.4580605626106262,1.557146430015564,0.02181117981672287,0.0064984760247170925,0.08215373754501343,3.446133852005005,0.007064929697662592,0.13552126288414001,0.16725210845470428,0.006180957425385714,0.08577481657266617,3.1069231033325195,0.01629691757261753,0.13399545848369598,0.15891151130199432,11.550424575805664,0.0030444241128861904,0.49574950337409973,1.5597606897354126,0.22426939010620117,0.3699663579463959,0.10995218902826309,0.24036991596221924
2,0.019654978066682816,0.006700069643557072,0.08677089214324951,2.7038357257843018,0.007872257381677628,0.1397177129983902,0.16138792037963867,0.006519175600260496,0.09063198417425156,2.4975478649139404,0.01700548268854618,0.13880962133407593,0.15897521376609802,10.651962280273438,0.0032395015005022287,0.4731520712375641,1.5438493490219116,0.019407037645578384,0.0065114558674395084,0.08551616966724396,2.6398630142211914,0.005261249840259552,0.13059872388839722,0.1402600109577179,0.006235656328499317,0.08303721994161606,2.387627363204956,0.015703339129686356,0.1300627887248993,0.1371745765209198,10.769619941711426,0.003805293934419751,0.49485987424850464,1.5548759698867798,0.2458537369966507,0.3684166669845581,0.08226907253265381,0.18055057525634766
3,0.018167372792959213,0.006766219157725573,0.08429987728595734,2.202144145965576,0.005890117958188057,0.13492357730865479,0.14783622324466705,0.006560578942298889,0.08652640879154205,2.0841245651245117,0.016609322279691696,0.1334298998117447,0.14671792089939117,10.125188827514648,0.003565707942470908,0.48058953881263733,1.5360987186431885,0.018608519807457924,0.006608191877603531,0.08082006871700287,2.302448034286499,0.004595289472490549,0.1274779736995697,0.13455888628959656,0.006147153675556183,0.07912552356719971,2.1488523483276367,0.015714846551418304,0.1263008415699005,0.13175323605537415,10.508735656738281,0.0037118676118552685,0.48181188106536865,1.5578227043151855,0.2667660117149353,0.37168172001838684,0.06376682966947556,0.1395617127418518
4,0.01746375672519207,0.006766394712030888,0.08237304538488388,1.9849205017089844,0.00508723733946681,0.1308102309703827,0.14322344958782196,0.006593890022486448,0.08387473225593567,1.8925939798355103,0.016455471515655518,0.12946610152721405,0.1420528143644333,9.877772331237793,0.003984062932431698,0.48253244161605835,1.5314297676086426,0.018120942637324333,0.006561209447681904,0.07624489814043045,2.1429646015167236,0.0044565764255821705,0.12323937565088272,0.13130995631217957,0.006257862783968449,0.07668115198612213,2.0032501220703125,0.01555456779897213,0.12182929366827011,0.12825225293636322,10.329497337341309,0.003789676818996668,0.49414321780204773,1.5545297861099243,0.26539990305900574,0.3655177652835846,0.0511491633951664,0.11221187561750412
0,0.475221186876297,0.288685142993927,0.14902418851852417,5.72197961807251,0.10200246423482895,0.42097577452659607,0.5810099244117737,0.3196568191051483,0.14166289567947388,5.735544681549072,0.0530783049762249,0.5876124501228333,0.5613386034965515,15.376836776733398,0.05306145176291466,0.3887620270252228,1.689683437347412,0.3734346330165863,0.08834502100944519,0.12113568931818008,5.575035095214844,0.05995004624128342,0.36449429392814636,0.46029210090637207,0.09533505141735077,0.12033524364233017,5.577628135681152,0.028877440840005875,0.4635726809501648,0.45914605259895325,14.382497787475586,0.038398414850234985,0.47530531883239746,1.5815818309783936,0.1968216598033905,0.4215204417705536,0.24901607632637024,0.44631725549697876
1,0.21019376814365387,0.1782432496547699,0.12453493475914001,5.304961204528809,0.028259240090847015,0.23074635863304138,0.3571251332759857,0.1935846358537674,0.12637823820114136,5.305031776428223,0.03632031008601189,0.29768118262290955,0.34887391328811646,14.065805435180664,0.03411135450005531,0.43590986728668213,1.6005855798721313,0.18158359825611115,0.064752958714962,0.11261389404535294,5.2772393226623535,0.01876772567629814,0.22303253412246704,0.3257901072502136,0.07774471491575241,0.1140875518321991,5.278581619262695,0.027378246188163757,0.26759302616119385,0.32196733355522156,13.781792640686035,0.0327758863568306,0.47873011231422424,1.5688990354537964,0.17886312305927277,0.373426616191864,0.18633635342121124,0.3782244324684143
2,0.11656463891267776,0.11734908074140549,0.11559562385082245,5.123050689697266,0.014102750457823277,0.1803390234708786,0.2932050824165344,0.1343865990638733,0.11717327684164047,5.100985527038574,0.031991735100746155,0.20898130536079407,0.28876593708992004,13.619269371032715,0.031885161995887756,0.44868868589401245,1.5785307884216309,0.10650286078453064,0.039276763796806335,0.10310633480548859,5.155036926269531,0.011130808852612972,0.18413542211055756,0.2793593108654022,0.051109880208969116,0.10687974095344543,5.136506080627441,0.024671129882335663,0.20557209849357605,0.2781006097793579,13.526225090026855,0.032117731869220734,0.4837997257709503,1.562308430671692,0.17291788756847382,0.35516270995140076,0.16619528830051422,0.34505221247673035
3,0.07705238461494446,0.07898016273975372,0.10749048739671707,5.021082401275635,0.011252379976212978,0.16416893899440765,0.27166619896888733,0.09587226063013077,0.10973691195249557,4.975983619689941,0.028924843296408653,0.17758886516094208,0.26972508430480957,13.372844696044922,0.031348686665296555,0.4579383134841919,1.5666251182556152,0.07118590921163559,0.025213677436113358,0.09561051428318024,5.079880237579346,0.0090212132781744,0.17026583850383759,0.26132121682167053,0.033256206661462784,0.0999884307384491,5.039427757263184,0.02258828468620777,0.18053439259529114,0.261408269405365,13.380654335021973,0.031948767602443695,0.4888017773628235,1.5583763122558594,0.17330235242843628,0.34560427069664,0.14768031239509583,0.31407490372657776
4,0.0570615716278553,0.053617190569639206,0.10070735961198807,4.921597957611084,0.010443802922964096,0.15756018459796906,0.2624875009059906,0.06915801763534546,0.10297474265098572,4.852043628692627,0.026682475581765175,0.1639353334903717,0.2615516781806946,13.176103591918945,0.031125156208872795,0.46215370297431946,1.559443473815918,0.05413159728050232,0.017515461891889572,0.09015090018510818,5.014403820037842,0.008405599743127823,0.16547486186027527,0.2534996569156647,0.023072494193911552,0.09302341938018799,4.9413557052612305,0.02106507681310177,0.17008577287197113,0.25355449318885803,13.272415161132812,0.03182962164282799,0.48751747608184814,1.5566869974136353,0.1766839176416397,0.33869436383247375,0.13001307845115662,0.28288787603378296
5,0.045481570065021515,0.03599996864795685,0.09534009546041489,4.8095855712890625,0.010351461358368397,0.1543235331773758,0.25722089409828186,0.04927936941385269,0.0968630239367485,4.702911853790283,0.024893172085285187,0.15705907344818115,0.2555566132068634,12.983707427978516,0.031056465581059456,0.4619807302951813,1.5546621084213257,0.042925916612148285,0.012596015818417072,0.08622086048126221,4.9298996925354,0.008232668042182922,0.16126859188079834,0.24728962779045105,0.016701387241482735,0.08694320172071457,4.810214996337891,0.019800351932644844,0.16262821853160858,0.24609923362731934,13.150896072387695,0.03191836550831795,0.4920012652873993,1.555924415588379,0.18277589976787567,0.335688054561615,0.11335686594247818,0.2517835199832916
6,0.03789205476641655,0.023380989208817482,0.09224491566419601,4.674264907836914,0.010477893985807896,0.1515914499759674,0.252034455537796,0.033928193151950836,0.09227024763822556,4.511743545532227,0.02349712885916233,0.15289461612701416,0.24824373424053192,12.77816104888916,0.030991265550255775,0.46510621905326843,1.5518885850906372,0.03594152629375458,0.009481907822191715,0.08416161686182022,4.826570510864258,0.00831292662769556,0.1577676236629486,0.2408229112625122,0.012247136794030666,0.08270662277936935,4.635641098022461,0.018915005028247833,0.1582769751548767,0.2367730438709259,13.007744789123535,0.03195010498166084,0.4896129071712494,1.5559124946594238,0.1903558224439621,0.3363136649131775,0.10072553157806396,0.2271410971879959
7,0.03273557871580124,0.014916048385202885,0.09021881967782974,4.510846138000488,0.010669151321053505,0.1495959609746933,0.2452726811170578,0.022345034405589104,0.08957570046186447,4.281904697418213,0.02220793068408966,0.15023520588874817,0.23841150104999542,12.548661231994629,0.030918555334210396,0.462989866733551,1.5494647026062012,0.031298618763685226,0.00756804458796978,0.08156867325305939,4.689410209655762,0.00844571366906166,0.15447163581848145,0.2330714911222458,0.009269624948501587,0.07984228432178497,4.425728797912598,0.01821916736662388,0.15484638512134552,0.22539199888706207,12.832551956176758,0.0318877287209034,0.48740479350090027,1.5566493272781372,0.19563695788383484,0.3365110158920288,0.09234768897294998,0.2105497121810913
8,0.02910018526017666,0.010027238167822361,0.08880238980054855,4.321527481079102,0.010824315249919891,0.14718100428581238,0.23613573610782623,0.014331292361021042,0.0877244770526886,4.032042503356934,0.02088424377143383,0.14737391471862793,0.22613173723220825,12.303704261779785,0.03085298277437687,0.4642123878002167,1.5477715730667114,0.02777724526822567,0.006604733411222696,0.08006634563207626,4.5225300788879395,0.0084523381665349,0.15102826058864594,0.22291983664035797,0.007413526996970177,0.07873919606208801,4.199881553649902,0.017601730301976204,0.1514892429113388,0.21190690994262695,12.63198184967041,0.03188754990696907,0.48850885033607483,1.556341290473938,0.20242908596992493,0.34067851305007935,0.08652070164680481,0.1993558704853058
9,0.026540005579590797,0.007770027033984661,0.08791518956422806,4.112022876739502,0.010761204175651073,0.14488984644412994,0.22445273399353027,0.009734699502587318,0.08677243441343307,3.786174774169922,0.019774673506617546,0.1451597511768341,0.21242685616016388,12.048373222351074,0.03075091727077961,0.4677473306655884,1.544936180114746,0.025069942697882652,0.006219478789716959,0.0790737122297287,4.333729267120361,0.008312620222568512,0.14804552495479584,0.2108156830072403,0.006486374419182539,0.07796812802553177,3.974087953567505,0.017125925049185753,0.14860881865024567,0.19786715507507324,12.421502113342285,0.03173808380961418,0.48981568217277527,1.5568077564239502,0.20578987896442413,0.3417346477508545,0.08256874233484268,0.19126088917255402
10,0.02453199028968811,0.006934258621186018,0.08728770166635513,3.898756980895996,0.01051350962370634,0.14228428900241852,0.2115812450647354,0.007557515520602465,0.08595437556505203,3.5487558841705322,0.018789196386933327,0.14302721619606018,0.19851434230804443,11.799860954284668,0.0306474007666111,0.47008857131004333,1.5425881147384644,0.02309071458876133,0.006098191253840923,0.07815280556678772,4.141570568084717,0.00797832477837801,0.1454293429851532,0.1983695924282074,0.006137492600828409,0.07758962363004684,3.7600655555725098,0.01680750399827957,0.1459837108850479,0.1843450367450714,12.213502883911133,0.031740035861730576,0.4903789758682251,1.5565365552902222,0.21027809381484985,0.3454608619213104,0.0799526572227478,0.18555133044719696
11,0.023057948797941208,0.006703340448439121,0.0863780826330185,3.6844234466552734,0.010122334584593773,0.13999640941619873,0.19901034235954285,0.00673798518255353,0.08601221442222595,3.3275437355041504,0.0180479995906353,0.14111584424972534,0.18568618595600128,11.557182312011719,0.030580999329686165,0.4739406704902649,1.539726734161377,0.02123335748910904,0.006106332875788212,0.07849159836769104,3.9392881393432617,0.007605423219501972,0.14337174594402313,0.1856205016374588,0.006019565276801586,0.07741305977106094,3.552579641342163,0.01660103350877762,0.1436886042356491,0.17198598384857178,12.005929946899414,0.03153878450393677,0.49085214734077454,1.5562944412231445,0.21565090119838715,0.3484114110469818,0.0768684446811676,0.1791541427373886
12,0.02199317142367363,0.006670716218650341,0.08555623143911362,3.4790523052215576,0.00957073736935854,0.13797053694725037,0.18723390996456146,0.006525119766592979,0.08559956401586533,3.130683422088623,0.017447825521230698,0.1398817002773285,0.1750725507736206,11.33508014678955,0.030548827722668648,0.4765471816062927,1.5373252630233765,0.02005169726908207,0.006136234849691391,0.07770369946956635,3.738281011581421,0.007166281808167696,0.14147169888019562,0.1738722026348114,0.006038546562194824,0.07666540145874023,3.352372169494629,0.016316339373588562,0.14185746014118195,0.16108207404613495,11.80200481414795,0.03156132623553276,0.4927448034286499,1.5562001466751099,0.21958300471305847,0.34941527247428894,0.0744757279753685,0.17357805371284485
13,0.02118793874979019,0.006669897586107254,0.0853579118847847,3.2913153171539307,0.00898860115557909,0.13619211316108704,0.17736101150512695,0.006474693305790424,0.0852288156747818,2.954197406768799,0.017043674364686012,0.13838468492031097,0.16653957962989807,11.137162208557129,0.03048267960548401,0.47730836272239685,1.5356701612472534,0.019273264333605766,0.006199642550200224,0.0774698331952095,3.5643105506896973,0.006740243174135685,0.1407545953989029,0.16440598666667938,0.006011198274791241,0.07688132673501968,3.2028310298919678,0.016273071989417076,0.14076267182826996,0.15378545224666595,11.64204216003418,0.03141801804304123,0.49233922362327576,1.5563597679138184,0.22479404509067535,0.35342809557914734,0.0722908228635788,0.1676916778087616
14,0.02051316574215889,0.0066765001974999905,0.08460161089897156,3.1170387268066406,0.008387493900954723,0.13493852317333221,0.16890095174312592,0.006485308054834604,0.08466614037752151,2.7965290546417236,0.016722310334444046,0.13687172532081604,0.1596122682094574,10.953572273254395,0.030459631234407425,0.4806126356124878,1.5334856510162354,0.01857246831059456,0.006193975917994976,0.07755573093891144,3.397481918334961,0.006299799308180809,0.14015835523605347,0.15649262070655823,0.006035781931132078,0.07657679915428162,3.0559475421905518,0.01616683416068554,0.1392321139574051,0.14772647619247437,11.487576484680176,0.03145682066679001,0.4897706210613251,1.556643009185791,0.2295352667570114,0.3561481237411499,0.0704951137304306,0.16287997364997864
15,0.019997775554656982,0.006674920208752155,0.0841706320643425,2.9620044231414795,0.007768983021378517,0.13437950611114502,0.1622195839881897,0.006491077598184347,0.08471210300922394,2.664584159851074,0.016566846519708633,0.13563184440135956,0.15461988747119904,10.794703483581543,0.03049388714134693,0.4842917323112488,1.5316483974456787,0.017949452623724937,0.00617586076259613,0.07667392492294312,3.238311290740967,0.005943287163972855,0.1391051858663559,0.1496838629245758,0.0060869017615914345,0.0763394758105278,2.90254545211792,0.016055045649409294,0.13841909170150757,0.1421092003583908,11.328721046447754,0.03141596540808678,0.49224910140037537,1.5557255744934082,0.23538991808891296,0.3586459457874298,0.0676051676273346,0.15624657273292542
16,0.01961793191730976,0.006687815301120281,0.08341369777917862,2.8238320350646973,0.007167111616581678,0.13326764106750488,0.15677258372306824,0.00651067029684782,0.08414561301469803,2.542325258255005,0.01643017865717411,0.13482998311519623,0.15068385004997253,10.647942543029785,0.030474530532956123,0.4861139953136444,1.5294817686080933,0.017469268292188644,0.006199309602379799,0.07641612738370895,3.1073496341705322,0.005594871938228607,0.13858091831207275,0.14485152065753937,0.006066713482141495,0.07613556832075119,2.7947804927825928,0.016080733388662338,0.13769148290157318,0.1390051543712616,11.213176727294922,0.03164971247315407,0.4880807399749756,1.5563102960586548,0.23852676153182983,0.3580244779586792,0.0652337372303009,0.15045803785324097
17,0.019297974184155464,0.006685246713459492,0.08327937871217728,2.701589345932007,0.006611660588532686,0.13238508999347687,0.15256527066230774,0.006523184012621641,0.0834842249751091,2.438615560531616,0.01631963811814785,0.13362376391887665,0.14774803817272186,10.522512435913086,0.0305112823843956,0.48859941959381104,1.528063416481018,0.01715073361992836,0.006212880834937096,0.07521842420101166,2.9788384437561035,0.005348356440663338,0.13819660246372223,0.1407201886177063,0.006066044792532921,0.0753907561302185,2.684870481491089,0.016021277755498886,0.13646189868450165,0.13587673008441925,11.096403121948242,0.031635530292987823,0.49150556325912476,1.5564377307891846,0.24335911870002747,0.36088404059410095,0.06250275671482086,0.14414867758750916
